1.0 std,2.5 std,10 std,Fire,DateTime
4,10,13,0,2024-06-29 13:18:43
4,12,13,0,2024-06-29 13:19:00
4,9,10,0,2024-06-29 13:19:18
6,7,10,0,2024-06-29 13:19:35
6,7,10,0,2024-06-29 13:19:53
6,7,10,0,2024-06-29 13:19:53
4,7,10,0,2024-06-29 13:20:09
3,7,9,0,2024-06-29 13:20:26
3,7,9,0,2024-06-29 13:20:43
3,9,10,0,2024-06-29 13:21:02
4,10,12,0,2024-06-29 13:21:19
6,9,9,0,2024-06-29 13:21:37
4,9,9,0,2024-06-29 13:21:54
3,9,9,0,2024-06-29 13:22:11
3,9,9,0,2024-06-29 13:22:28
4,7,7,0,2024-06-29 13:22:52
4,9,12,0,2024-06-29 13:23:09
4,10,12,0,2024-06-29 13:23:26
6,9,10,0,2024-06-29 13:23:44
3,7,7,0,2024-06-29 13:24:01
4,9,10,0,2024-06-29 13:24:18
3,7,9,0,2024-06-29 13:24:36
3,7,9,0,2024-06-29 13:24:55
3,9,10,0,2024-06-29 13:25:12
4,13,15,0,2024-06-29 13:25:54
4,10,12,0,2024-06-29 13:26:11
4,10,13,0,2024-06-29 13:26:28
4,9,12,0,2024-06-29 13:26:45
6,9,10,0,2024-06-29 13:27:02
6,9,10,0,2024-06-29 13:27:19
7,10,10,0,2024-06-29 13:27:36
6,10,12,0,2024-06-29 13:27:53
6,12,13,0,2024-06-29 13:28:11
6,12,13,0,2024-06-29 13:28:30
6,13,13,0,2024-06-29 13:28:47
6,10,10,0,2024-06-29 13:29:04
4,9,12,0,2024-06-29 13:29:21
4,7,10,0,2024-06-29 13:29:38
4,10,13,0,2024-06-29 13:29:55
4,10,13,0,2024-06-29 13:30:13
4,10,12,0,2024-06-29 13:30:30
4,10,10,0,2024-06-29 13:30:47
4,9,9,0,2024-06-29 13:31:04
4,9,9,0,2024-06-29 13:31:21
3,10,10,0,2024-06-29 13:31:38
4,9,10,0,2024-06-29 13:31:56
4,7,7,0,2024-06-29 13:32:41
4,7,9,0,2024-06-29 13:32:58
4,9,9,0,2024-06-29 13:33:15
6,10,10,0,2024-06-29 13:33:32
6,10,10,0,2024-06-29 13:33:49
6,9,9,0,2024-06-29 13:34:06
6,10,12,0,2024-06-29 13:34:24
7,13,15,0,2024-06-29 13:34:41
6,13,13,0,2024-06-29 13:34:58
6,12,18,0,2024-06-29 13:35:15
7,10,18,0,2024-06-29 13:35:32
6,9,13,0,2024-06-29 13:35:49
4,7,10,0,2024-06-29 13:36:08
4,12,12,0,2024-06-29 13:36:27
4,10,10,0,2024-06-29 13:36:44
6,10,10,0,2024-06-29 13:37:01
4,10,10,0,2024-06-29 13:37:18
6,10,10,0,2024-06-29 13:37:35
4,9,9,0,2024-06-29 13:37:52
4,7,7,0,2024-06-29 13:38:09
4,9,9,0,2024-06-29 13:38:26
4,10,10,0,2024-06-29 13:38:44
4,10,12,0,2024-06-29 13:39:01
4,10,12,0,2024-06-29 13:39:18
4,10,12,0,2024-06-29 13:39:35
6,10,12,0,2024-06-29 13:39:54
4,10,12,0,2024-06-29 13:40:11
4,10,12,0,2024-06-29 13:40:29
6,12,12,0,2024-06-29 13:40:46
4,10,12,0,2024-06-29 13:41:03
4,7,7,0,2024-06-29 13:41:20
4,7,7,0,2024-06-29 13:41:37
4,7,9,0,2024-06-29 13:41:54
4,9,12,0,2024-06-29 13:42:11
4,10,12,0,2024-06-29 13:42:28
4,10,12,0,2024-06-29 13:42:46
4,12,12,0,2024-06-29 13:43:03
3,10,10,0,2024-06-29 13:43:22
3,10,10,0,2024-06-29 13:43:40
3,7,7,0,2024-06-29 13:43:57
3,7,9,0,2024-06-29 13:44:14
4,7,9,0,2024-06-29 13:44:31
4,7,7,0,2024-06-29 13:44:49
3,7,7,0,2024-06-29 13:45:06
3,9,9,0,2024-06-29 13:45:23
4,10,10,0,2024-06-29 13:45:40
4,10,10,0,2024-06-29 13:45:57
4,10,12,0,2024-06-29 13:46:14
4,9,10,0,2024-06-29 13:46:31
4,9,12,0,2024-06-29 13:46:49
4,12,12,0,2024-06-29 13:47:08
4,10,13,0,2024-06-29 13:47:25
4,7,12,0,2024-06-29 13:47:42
4,7,9,0,2024-06-29 13:47:59
4,10,10,0,2024-06-29 13:48:16
4,10,10,0,2024-06-29 13:48:33
4,10,10,0,2024-06-29 13:48:50
4,7,7,0,2024-06-29 13:49:08
4,6,6,0,2024-06-29 13:49:25
3,6,6,0,2024-06-29 13:49:42
3,7,7,0,2024-06-29 13:49:59
3,10,10,0,2024-06-29 13:50:16
4,9,9,0,2024-06-29 13:50:34
4,9,9,0,2024-06-29 13:50:53
4,10,12,0,2024-06-29 13:51:11
6,12,13,0,2024-06-29 13:51:28
4,9,9,0,2024-06-29 13:51:45
4,9,12,0,2024-06-29 13:52:02
6,12,12,0,2024-06-29 13:52:19
4,10,12,0,2024-06-29 13:52:36
4,9,12,0,2024-06-29 13:52:53
4,9,12,0,2024-06-29 13:53:11
3,9,10,0,2024-06-29 13:53:28
3,7,7,0,2024-06-29 13:53:45
3,6,9,0,2024-06-29 13:54:09
3,7,9,0,2024-06-29 13:54:28
3,9,9,0,2024-06-29 13:54:45
3,9,9,0,2024-06-29 13:55:02
3,9,9,0,2024-06-29 13:55:20
4,10,10,0,2024-06-29 13:55:37
6,9,9,0,2024-06-29 13:55:54
6,9,9,0,2024-06-29 13:56:11
4,10,10,0,2024-06-29 13:56:28
4,10,10,0,2024-06-29 13:56:45
4,10,12,0,2024-06-29 13:57:02
4,10,12,0,2024-06-29 13:57:20
4,10,13,0,2024-06-29 13:57:37
4,9,10,0,2024-06-29 13:57:55
4,7,9,0,2024-06-29 13:58:14
3,7,9,0,2024-06-29 13:58:31
3,7,7,0,2024-06-29 13:58:48
3,9,9,0,2024-06-29 13:59:05
3,10,12,0,2024-06-29 13:59:23
4,10,10,0,2024-06-29 13:59:40
6,7,7,0,2024-06-29 14:00:21
4,6,7,0,2024-06-29 14:00:38
3,7,7,0,2024-06-29 14:00:55
3,9,9,0,2024-06-29 14:01:12
3,7,7,0,2024-06-29 14:01:30
3,7,7,0,2024-06-29 14:01:49
3,9,10,0,2024-06-29 14:02:06
4,10,12,0,2024-06-29 14:02:23
4,9,9,0,2024-06-29 14:02:40
4,9,9,0,2024-06-29 14:02:57
4,10,10,0,2024-06-29 14:03:14
4,7,9,0,2024-06-29 14:03:31
4,7,9,0,2024-06-29 14:03:49
4,10,10,0,2024-06-29 14:04:06
4,9,10,0,2024-06-29 14:04:23
4,9,10,0,2024-06-29 14:04:40
4,9,10,0,2024-06-29 14:04:57
4,7,10,0,2024-06-29 14:05:15
4,7,9,0,2024-06-29 14:05:34
4,9,9,0,2024-06-29 14:05:52
3,7,7,0,2024-06-29 14:06:09
3,7,10,0,2024-06-29 14:06:26
4,9,12,0,2024-06-29 14:06:43
4,7,13,0,2024-06-29 14:07:00
4,7,9,0,2024-06-29 14:07:17
4,7,9,0,2024-06-29 14:07:34
4,9,10,0,2024-06-29 14:07:52
4,7,7,0,2024-06-29 14:08:09
4,7,7,0,2024-06-29 14:08:26
4,7,7,0,2024-06-29 14:08:43
4,10,12,0,2024-06-29 14:09:02
6,10,13,0,2024-06-29 14:09:19
4,9,12,0,2024-06-29 14:09:36
4,9,12,0,2024-06-29 14:09:53
4,9,10,0,2024-06-29 14:10:11
4,7,7,0,2024-06-29 14:10:28
4,9,9,0,2024-06-29 14:10:45
3,9,9,0,2024-06-29 14:11:02
3,6,6,0,2024-06-29 14:11:19
3,6,6,0,2024-06-29 14:11:36
4,7,9,0,2024-06-29 14:11:53
4,7,7,0,2024-06-29 14:12:11
4,7,7,0,2024-06-29 14:12:29
3,6,6,0,2024-06-29 14:12:48
3,6,6,0,2024-06-29 14:13:05
4,7,7,0,2024-06-29 14:13:22
4,6,7,0,2024-06-29 14:13:39
4,7,9,0,2024-06-29 14:13:56
4,9,10,0,2024-06-29 14:14:14
4,7,7,0,2024-06-29 14:14:31
4,7,9,0,2024-06-29 14:14:48
4,7,9,0,2024-06-29 14:15:05
3,10,10,0,2024-06-29 14:15:22
3,10,10,0,2024-06-29 14:15:39
3,9,9,0,2024-06-29 14:15:56
3,9,9,0,2024-06-29 14:16:16
3,7,7,0,2024-06-29 14:16:33
3,7,9,0,2024-06-29 14:16:50
3,9,9,0,2024-06-29 14:17:07
4,9,9,0,2024-06-29 14:17:24
4,10,10,0,2024-06-29 14:17:41
3,9,9,0,2024-06-29 14:17:58
3,6,6,0,2024-06-29 14:18:16
3,6,6,0,2024-06-29 14:18:33
3,6,7,0,2024-06-29 14:18:50
3,7,9,0,2024-06-29 14:19:07
3,10,10,0,2024-06-29 14:19:24
3,9,9,0,2024-06-29 14:19:42
3,9,9,0,2024-06-29 14:20:01
3,9,10,0,2024-06-29 14:20:18
3,7,7,0,2024-06-29 14:20:36
3,6,7,0,2024-06-29 14:20:53
3,6,9,0,2024-06-29 14:21:10
4,7,10,0,2024-06-29 14:21:27
4,7,7,0,2024-06-29 14:22:08
3,6,9,0,2024-06-29 14:22:25
3,7,10,0,2024-06-29 14:22:43
3,9,12,0,2024-06-29 14:23:00
3,7,9,0,2024-06-29 14:23:17
3,7,7,0,2024-06-29 14:23:36
3,9,10,0,2024-06-29 14:23:53
3,10,13,0,2024-06-29 14:24:10
4,10,13,0,2024-06-29 14:24:28
4,9,10,0,2024-06-29 14:24:45
4,9,9,0,2024-06-29 14:25:02
4,9,10,0,2024-06-29 14:25:19
4,9,10,0,2024-06-29 14:25:36
4,9,10,0,2024-06-29 14:25:53
4,7,7,0,2024-06-29 14:26:10
4,7,7,0,2024-06-29 14:26:27
4,7,7,0,2024-06-29 14:26:45
4,7,7,0,2024-06-29 14:27:03
3,7,9,0,2024-06-29 14:27:22
3,7,9,0,2024-06-29 14:27:39
3,7,7,0,2024-06-29 14:27:56
4,7,9,0,2024-06-29 14:28:13
6,10,10,0,2024-06-29 14:28:30
4,9,9,0,2024-06-29 14:28:48
4,10,10,0,2024-06-29 14:29:05
3,10,10,0,2024-06-29 14:29:22
3,12,12,0,2024-06-29 14:29:39
4,10,12,0,2024-06-29 14:29:56
6,9,10,0,2024-06-29 14:30:13
6,7,9,0,2024-06-29 14:30:30
6,10,10,0,2024-06-29 14:30:50
6,9,9,0,2024-06-29 14:31:07
6,9,10,0,2024-06-29 14:31:24
4,9,12,0,2024-06-29 14:31:41
4,9,12,0,2024-06-29 14:31:58
4,9,9,0,2024-06-29 14:32:15
3,7,7,0,2024-06-29 14:32:32
3,9,9,0,2024-06-29 14:32:50
3,6,6,0,2024-06-29 14:33:07
3,6,6,0,2024-06-29 14:33:24
3,6,7,0,2024-06-29 14:33:41
4,9,9,0,2024-06-29 14:33:58
4,7,7,0,2024-06-29 14:34:15
4,7,7,0,2024-06-29 14:34:34
4,9,9,0,2024-06-29 14:34:51
4,7,7,0,2024-06-29 14:35:16
4,7,7,0,2024-06-29 14:35:33
3,7,9,0,2024-06-29 14:35:50
3,7,10,0,2024-06-29 14:36:07
3,7,10,0,2024-06-29 14:36:24
3,7,9,0,2024-06-29 14:36:41
3,6,7,0,2024-06-29 14:37:05
1,6,9,0,2024-06-29 14:37:23
1,6,9,0,2024-06-29 14:37:40
1,7,9,0,2024-06-29 14:37:57
3,7,9,0,2024-06-29 14:38:16
3,7,9,0,2024-06-29 14:38:33
3,9,10,0,2024-06-29 14:38:52
3,9,10,0,2024-06-29 14:38:52
3,9,9,0,2024-06-29 14:39:07
3,10,10,0,2024-06-29 14:39:25
3,9,9,0,2024-06-29 14:39:42
3,7,7,0,2024-06-29 14:39:59
3,7,9,0,2024-06-29 14:40:16
3,7,9,0,2024-06-29 14:40:33
3,7,9,0,2024-06-29 14:40:50
3,7,7,0,2024-06-29 14:41:07
3,7,7,0,2024-06-29 14:41:24
3,7,7,0,2024-06-29 14:41:43
4,7,7,0,2024-06-29 14:42:02
4,7,9,0,2024-06-29 14:42:19
4,7,9,0,2024-06-29 14:42:36
3,7,9,0,2024-06-29 14:42:53
3,10,10,0,2024-06-29 14:43:10
3,9,10,0,2024-06-29 14:43:27
3,9,9,0,2024-06-29 14:43:45
4,9,9,0,2024-06-29 14:44:02
3,9,12,0,2024-06-29 14:44:19
3,7,9,0,2024-06-29 14:44:36
3,6,9,0,2024-06-29 14:44:53
3,6,7,0,2024-06-29 14:45:10
3,7,9,0,2024-06-29 14:45:30
3,6,10,0,2024-06-29 14:45:47
3,6,9,0,2024-06-29 14:46:04
3,7,10,0,2024-06-29 14:46:21
3,7,10,0,2024-06-29 14:46:38
3,7,7,0,2024-06-29 14:46:55
3,6,6,0,2024-06-29 14:47:12
3,6,6,0,2024-06-29 14:47:29
3,9,9,0,2024-06-29 14:47:47
3,6,7,0,2024-06-29 14:48:04
3,6,7,0,2024-06-29 14:48:21
3,9,9,0,2024-06-29 14:48:38
3,9,9,0,2024-06-29 14:48:56
4,7,9,0,2024-06-29 14:49:38
3,7,9,0,2024-06-29 14:49:56
3,9,10,0,2024-06-29 14:50:13
3,7,9,0,2024-06-29 14:50:30
3,6,7,0,2024-06-29 14:50:47
3,6,7,0,2024-06-29 14:51:04
3,7,7,0,2024-06-29 14:51:21
3,7,7,0,2024-06-29 14:51:38
3,9,9,0,2024-06-29 14:51:56
3,7,7,0,2024-06-29 14:52:13
3,7,7,0,2024-06-29 14:52:30
3,7,9,0,2024-06-29 14:52:49
1,4,9,0,2024-06-29 14:53:06
1,4,7,0,2024-06-29 14:53:23
1,6,7,0,2024-06-29 14:53:40
1,6,7,0,2024-06-29 14:53:57
1,4,6,0,2024-06-29 14:54:15
1,6,9,0,2024-06-29 14:54:32
1,6,7,0,2024-06-29 14:54:49
1,7,7,0,2024-06-29 14:55:06
1,7,7,0,2024-06-29 14:55:23
1,6,6,0,2024-06-29 14:55:40
3,9,12,0,2024-06-29 14:55:57
3,9,12,0,2024-06-29 14:56:16
3,7,9,0,2024-06-29 14:56:35
4,6,6,0,2024-06-29 14:56:52
4,6,6,0,2024-06-29 14:57:09
4,9,9,0,2024-06-29 14:57:26
4,7,7,0,2024-06-29 14:57:43
3,7,9,0,2024-06-29 14:58:00
3,7,9,0,2024-06-29 14:58:18
3,9,10,0,2024-06-29 14:58:35
3,12,12,0,2024-06-29 14:58:52
3,10,10,0,2024-06-29 14:59:09
3,7,7,0,2024-06-29 14:59:26
3,6,7,0,2024-06-29 14:59:43
3,6,6,0,2024-06-29 15:00:02
3,6,6,0,2024-06-29 15:00:20
3,7,7,0,2024-06-29 15:00:37
1,7,7,0,2024-06-29 15:00:54
1,7,7,0,2024-06-29 15:01:11
1,9,10,0,2024-06-29 15:01:28
1,7,9,0,2024-06-29 15:01:45
1,6,9,0,2024-06-29 15:02:02
1,7,9,0,2024-06-29 15:02:20
1,7,7,0,2024-06-29 15:02:37
1,9,9,0,2024-06-29 15:02:54
1,9,10,0,2024-06-29 15:03:11
1,7,12,0,2024-06-29 15:03:28
1,7,9,0,2024-06-29 15:03:47
1,9,9,0,2024-06-29 15:04:04
1,6,6,0,2024-06-29 15:04:21
1,4,6,0,2024-06-29 15:04:39
1,6,6,0,2024-06-29 15:04:56
1,7,7,0,2024-06-29 15:05:13
1,7,7,0,2024-06-29 15:05:30
1,7,7,0,2024-06-29 15:05:47
1,7,7,0,2024-06-29 15:06:04
1,7,7,0,2024-06-29 15:06:21
1,7,7,0,2024-06-29 15:06:39
1,7,9,0,2024-06-29 15:06:56
1,6,9,0,2024-06-29 15:07:14
1,6,9,0,2024-06-29 15:07:32
1,6,9,0,2024-06-29 15:07:49
1,6,9,0,2024-06-29 15:08:06
1,6,6,0,2024-06-29 15:08:24
1,4,4,0,2024-06-29 15:08:41
1,6,6,0,2024-06-29 15:08:58
1,6,7,0,2024-06-29 15:09:15
1,6,6,0,2024-06-29 15:09:32
1,6,6,0,2024-06-29 15:09:49
1,9,9,0,2024-06-29 15:10:06
1,9,12,0,2024-06-29 15:10:23
1,6,9,0,2024-06-29 15:10:41
1,7,10,0,2024-06-29 15:11:00
1,7,9,0,2024-06-29 15:11:17
1,6,6,0,2024-06-29 15:11:34
1,4,6,0,2024-06-29 15:11:51
1,4,6,0,2024-06-29 15:12:08
1,4,6,0,2024-06-29 15:12:25
1,7,9,0,2024-06-29 15:12:43
1,9,9,0,2024-06-29 15:13:00
1,7,7,0,2024-06-29 15:13:17
1,6,7,0,2024-06-29 15:13:34
1,6,6,0,2024-06-29 15:13:51
1,6,6,0,2024-06-29 15:14:08
1,6,7,0,2024-06-29 15:14:26
1,7,7,0,2024-06-29 15:14:46
1,7,7,0,2024-06-29 15:15:03
1,7,7,0,2024-06-29 15:15:20
1,7,7,0,2024-06-29 15:15:37
1,7,9,0,2024-06-29 15:15:54
1,6,9,0,2024-06-29 15:16:11
1,6,7,0,2024-06-29 15:16:28
1,6,7,0,2024-06-29 15:16:46
1,6,7,0,2024-06-29 15:17:03
1,6,6,0,2024-06-29 15:17:20
1,6,6,0,2024-06-29 15:17:37
1,9,9,0,2024-06-29 15:17:54
3,7,7,0,2024-06-29 15:18:13
3,6,6,0,2024-06-29 15:18:30
3,4,6,0,2024-06-29 15:19:12
4,6,9,0,2024-06-29 15:19:29
4,7,7,0,2024-06-29 15:19:46
4,9,9,0,2024-06-29 15:20:03
4,7,7,0,2024-06-29 15:20:20
3,9,10,0,2024-06-29 15:20:37
3,9,10,0,2024-06-29 15:20:54
3,7,7,0,2024-06-29 15:21:12
3,6,6,0,2024-06-29 15:21:29
3,9,9,0,2024-06-29 15:21:46
3,10,10,0,2024-06-29 15:22:03
3,9,9,0,2024-06-29 15:22:22
3,7,10,0,2024-06-29 15:22:39
3,7,9,0,2024-06-29 15:22:57
3,9,9,0,2024-06-29 15:23:14
4,6,6,0,2024-06-29 15:23:31
4,6,6,0,2024-06-29 15:23:48
4,6,7,0,2024-06-29 15:24:05
4,7,7,0,2024-06-29 15:24:22
4,9,9,0,2024-06-29 15:24:39
3,9,9,0,2024-06-29 15:24:56
4,7,7,0,2024-06-29 15:25:14
4,7,7,0,2024-06-29 15:25:31
4,6,7,0,2024-06-29 15:25:49
4,4,6,0,2024-06-29 15:26:07
4,6,6,0,2024-06-29 15:26:24
4,7,9,0,2024-06-29 15:26:41
4,9,9,0,2024-06-29 15:26:58
3,7,9,0,2024-06-29 15:27:15
3,9,9,0,2024-06-29 15:27:33
3,7,9,0,2024-06-29 15:27:50
3,6,7,0,2024-06-29 15:28:07
3,7,9,0,2024-06-29 15:28:24
4,7,9,0,2024-06-29 15:28:41
4,7,7,0,2024-06-29 15:28:58
3,7,7,0,2024-06-29 15:29:15
3,6,7,0,2024-06-29 15:29:35
3,6,9,0,2024-06-29 15:29:52
3,6,9,0,2024-06-29 15:30:09
3,4,6,0,2024-06-29 15:30:26
3,4,6,0,2024-06-29 15:30:43
3,6,7,0,2024-06-29 15:31:00
4,6,9,0,2024-06-29 15:31:17
4,9,10,0,2024-06-29 15:31:35
4,7,9,0,2024-06-29 15:31:52
4,7,9,0,2024-06-29 15:32:09
4,6,7,0,2024-06-29 15:32:26
4,6,9,0,2024-06-29 15:32:43
3,6,9,0,2024-06-29 15:33:01
3,6,9,0,2024-06-29 15:33:19
3,6,9,0,2024-06-29 15:33:37
1,7,7,0,2024-06-29 15:33:54
1,7,7,0,2024-06-29 15:34:11
1,7,7,0,2024-06-29 15:34:28
1,7,7,0,2024-06-29 15:34:45
3,7,7,0,2024-06-29 15:35:02
3,7,9,0,2024-06-29 15:35:19
3,6,7,0,2024-06-29 15:35:36
3,7,7,0,2024-06-29 15:35:54
3,7,7,0,2024-06-29 15:36:11
3,7,7,0,2024-06-29 15:36:28
3,7,7,0,2024-06-29 15:36:47
3,7,7,0,2024-06-29 15:37:04
3,7,7,0,2024-06-29 15:37:21
3,9,9,0,2024-06-29 15:37:39
3,7,7,0,2024-06-29 15:37:56
3,7,7,0,2024-06-29 15:38:13
3,7,7,0,2024-06-29 15:38:30
4,7,10,0,2024-06-29 15:38:47
4,9,10,0,2024-06-29 15:39:04
4,10,10,0,2024-06-29 15:39:21
4,9,10,0,2024-06-29 15:39:38
4,9,10,0,2024-06-29 15:39:56
3,7,10,0,2024-06-29 15:40:14
3,7,10,0,2024-06-29 15:40:33
3,9,10,0,2024-06-29 15:40:50
3,9,12,0,2024-06-29 15:41:07
3,7,10,0,2024-06-29 15:41:24
3,9,9,0,2024-06-29 15:41:41
3,7,9,0,2024-06-29 15:41:59
3,7,9,0,2024-06-29 15:42:16
3,7,7,0,2024-06-29 15:42:33
3,7,7,0,2024-06-29 15:42:50
3,9,9,0,2024-06-29 15:43:07
3,6,9,0,2024-06-29 15:43:24
3,6,9,0,2024-06-29 15:43:41
3,6,9,0,2024-06-29 15:44:01
3,7,10,0,2024-06-29 15:44:18
3,9,9,0,2024-06-29 15:44:35
3,10,12,0,2024-06-29 15:44:52
4,9,12,0,2024-06-29 15:45:09
4,9,10,0,2024-06-29 15:45:26
4,10,12,0,2024-06-29 15:45:43
4,10,10,0,2024-06-29 15:46:01
6,10,10,0,2024-06-29 15:46:18
4,7,9,0,2024-06-29 15:46:42
4,7,9,0,2024-06-29 15:46:59
7,12,15,0,2024-06-29 15:47:16
10,16,19,0,2024-06-29 15:47:35
10,18,22,0,2024-06-29 15:47:53
7,19,24,0,2024-06-29 15:48:11
9,21,24,0,2024-06-29 15:48:28
9,19,22,0,2024-06-29 15:48:45
9,19,22,0,2024-06-29 15:49:02
9,15,19,0,2024-06-29 15:49:19
9,12,15,0,2024-06-29 15:49:36
6,12,15,0,2024-06-29 15:49:53
4,9,10,0,2024-06-29 15:50:11
4,7,9,0,2024-06-29 15:50:28
4,9,9,0,2024-06-29 15:50:45
4,9,10,0,2024-06-29 15:51:02
4,12,12,0,2024-06-29 15:51:21
6,12,12,0,2024-06-29 15:51:38
6,12,12,0,2024-06-29 15:51:55
6,7,7,0,2024-06-29 15:52:12
4,7,9,0,2024-06-29 15:52:30
4,7,12,0,2024-06-29 15:52:47
4,9,10,0,2024-06-29 15:53:04
4,12,13,0,2024-06-29 15:53:21
4,12,12,0,2024-06-29 15:53:38
3,10,10,0,2024-06-29 15:53:55
4,9,9,0,2024-06-29 15:54:12
6,10,10,0,2024-06-29 15:54:30
6,10,10,0,2024-06-29 15:54:47
6,10,10,0,2024-06-29 15:55:06
4,9,9,0,2024-06-29 15:55:23
4,7,7,0,2024-06-29 15:55:40
4,9,9,0,2024-06-29 15:55:57
4,9,10,0,2024-06-29 15:56:14
4,10,10,0,2024-06-29 15:56:32
4,10,10,0,2024-06-29 15:56:49
4,9,10,0,2024-06-29 15:57:06
6,9,12,0,2024-06-29 15:57:23
4,7,10,0,2024-06-29 15:57:40
4,7,7,0,2024-06-29 15:57:57
4,10,10,0,2024-06-29 15:58:14
4,12,12,0,2024-06-29 15:58:33
4,10,10,0,2024-06-29 15:58:51
3,9,9,0,2024-06-29 15:59:08
3,7,9,0,2024-06-29 15:59:25
3,7,7,0,2024-06-29 15:59:42
4,7,7,0,2024-06-29 15:59:59
4,9,9,0,2024-06-29 16:00:16
4,9,9,0,2024-06-29 16:00:33
6,10,10,0,2024-06-29 16:00:51
6,9,13,0,2024-06-29 16:01:08
6,7,12,0,2024-06-29 16:01:25
6,10,12,0,2024-06-29 16:01:42
6,10,13,0,2024-06-29 16:01:59
6,9,12,0,2024-06-29 16:02:18
4,9,12,0,2024-06-29 16:02:35
4,9,10,0,2024-06-29 16:02:53
7,13,15,0,2024-06-29 16:03:10
12,21,24,0,2024-06-29 16:03:27
12,22,25,0,2024-06-29 16:03:44
15,25,28,0,2024-06-29 16:04:01
19,30,34,0,2024-06-29 16:04:18
21,31,39,0,2024-06-29 16:04:35
21,33,37,0,2024-06-29 16:04:53
21,31,37,0,2024-06-29 16:05:10
19,31,36,0,2024-06-29 16:05:27
19,30,34,0,2024-06-29 16:05:46
18,28,31,0,2024-06-29 16:06:04
13,27,28,0,2024-06-29 16:06:21
12,25,27,0,2024-06-29 16:06:38
10,22,27,0,2024-06-29 16:06:55
10,19,24,0,2024-06-29 16:07:13
9,19,22,0,2024-06-29 16:07:30
6,15,18,0,2024-06-29 16:07:47
4,10,13,0,2024-06-29 16:08:04
4,10,12,0,2024-06-29 16:08:21
4,10,10,0,2024-06-29 16:08:38
4,10,10,0,2024-06-29 16:08:56
4,9,12,0,2024-06-29 16:09:13
4,7,9,0,2024-06-29 16:09:32
3,9,10,0,2024-06-29 16:09:49
3,9,12,0,2024-06-29 16:10:06
4,9,10,0,2024-06-29 16:10:23
3,9,10,0,2024-06-29 16:10:40
3,9,9,0,2024-06-29 16:10:57
3,7,7,0,2024-06-29 16:11:15
3,7,7,0,2024-06-29 16:11:32
4,7,9,0,2024-06-29 16:11:49
4,9,9,0,2024-06-29 16:12:06
4,9,9,0,2024-06-29 16:12:23
3,6,6,0,2024-06-29 16:12:40
3,6,7,0,2024-06-29 16:12:59
3,6,7,0,2024-06-29 16:13:18
3,6,6,0,2024-06-29 16:13:35
3,9,10,0,2024-06-29 16:13:52
3,7,7,0,2024-06-29 16:14:09
1,7,9,0,2024-06-29 16:14:26
1,7,9,0,2024-06-29 16:14:43
0,7,7,0,2024-06-29 16:15:00
0,7,7,0,2024-06-29 16:15:18
0,7,9,0,2024-06-29 16:15:35
1,6,9,0,2024-06-29 16:15:52
1,7,9,0,2024-06-29 16:16:09
1,7,7,0,2024-06-29 16:16:26
1,6,6,0,2024-06-29 16:16:45
1,4,6,0,2024-06-29 16:17:02
1,3,6,0,2024-06-29 16:17:20
1,3,6,0,2024-06-29 16:17:37
1,4,7,0,2024-06-29 16:17:54
1,7,7,0,2024-06-29 16:18:11
1,9,9,0,2024-06-29 16:18:28
3,7,9,0,2024-06-29 16:18:45
4,7,9,0,2024-06-29 16:19:02
3,6,9,0,2024-06-29 16:19:20
3,7,7,0,2024-06-29 16:19:37
3,6,6,0,2024-06-29 16:19:54
3,6,6,0,2024-06-29 16:20:12
3,7,7,0,2024-06-29 16:20:31
3,7,7,0,2024-06-29 16:20:48
3,7,9,0,2024-06-29 16:21:05
3,7,7,0,2024-06-29 16:21:23
3,9,9,0,2024-06-29 16:21:40
3,7,9,0,2024-06-29 16:21:57
3,6,7,0,2024-06-29 16:22:14
3,7,9,0,2024-06-29 16:22:31
3,7,10,0,2024-06-29 16:22:48
3,6,7,0,2024-06-29 16:23:05
3,7,9,0,2024-06-29 16:23:22
3,4,4,0,2024-06-29 16:23:40
3,4,4,0,2024-06-29 16:23:59
3,6,6,0,2024-06-29 16:24:16
3,6,7,0,2024-06-29 16:24:33
3,4,4,0,2024-06-29 16:24:50
3,4,6,0,2024-06-29 16:25:07
3,6,6,0,2024-06-29 16:25:24
3,6,7,0,2024-06-29 16:25:42
3,6,7,0,2024-06-29 16:25:59
3,7,9,0,2024-06-29 16:26:16
3,9,9,0,2024-06-29 16:26:33
3,6,6,0,2024-06-29 16:26:50
3,4,4,0,2024-06-29 16:27:07
3,6,6,0,2024-06-29 16:27:25
3,6,7,0,2024-06-29 16:27:45
4,6,9,0,2024-06-29 16:28:02
3,4,6,0,2024-06-29 16:28:19
1,4,6,0,2024-06-29 16:28:36
1,4,6,0,2024-06-29 16:28:53
1,6,6,0,2024-06-29 16:29:10
1,4,4,0,2024-06-29 16:29:27
1,4,6,0,2024-06-29 16:29:44
1,7,7,0,2024-06-29 16:30:02
1,6,6,0,2024-06-29 16:30:19
1,6,7,0,2024-06-29 16:30:36
1,7,9,0,2024-06-29 16:30:53
1,7,9,0,2024-06-29 16:31:12
1,6,7,0,2024-06-29 16:31:29
1,6,7,0,2024-06-29 16:31:47
1,4,6,0,2024-06-29 16:32:04
1,4,7,0,2024-06-29 16:32:21
1,4,6,0,2024-06-29 16:32:38
1,6,6,0,2024-06-29 16:32:55
